anchor_1	alternative_1	anchor_2	alternative_2	style_type	language_1	language_2
The caveat is that you and I are not married, and this is acceptable to me.	As long as your not my wife ... it's fine with me ...lol ...	Apenas informá-lo de seus sentimentos de não gostar dele da maneira que ele deseja e diga-lhe para não revisitar o assunto.	Diz-lhe que não gosto de ti assim, deixa-te ir.	formality	en	pt
The caveat is that you and I are not married, and this is acceptable to me.	As long as your not my wife ... it's fine with me ...lol ...	Veja assim e esqueça dele ou dela.	Apenas veja assim e esqueça dele ou dela.	formality	en	pt
The caveat is that you and I are not married, and this is acceptable to me.	As long as your not my wife ... it's fine with me ...lol ...	As mulheres querem um homem que nunca os trairá.	AS MULHERES QUEREM UM HOMEM QUE NUNCA OS TRAIRÁ.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Prefiro deixar o cara me perguntar.	Claro, está tudo bem, mas eu sempre deixei o cara me perguntar.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Sofro por abuso verbal da minha esposa.	Sou um cara que sofre de abuso verbal da minha esposa.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Você terá mais amigos do que você quer.	Você terá mais amigos que você quer...;)	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	É bom que você possa ver fotos de quem você está falando.	É bom, você pode ver fotos de quem você está falando!	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Preciso saber o que fazer.	EU PRECISO SABER O QUE 2 FAZER	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Me ame, me ame. Oh, querido Deus me ame!	ME AME AME OH QUERIDO DEUS ME AME!	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Não seria uma palavra. Seria uma ópera cantora.	Não seria uma palavra, seria eu cantando Ópera.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Gosto da minha vida com exceção dela gritando e usando palavras de juramento.	Gosto da minha vida com exceção dela gritando e amaldiçando.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Eu sei como é.	Eu sei como isso é.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Ele tem uma equipe esportiva favorita?	Ele tem uma equipe de esportes de destino?	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Enquanto você estiver fora, ele fará isso de novo e de novo.	Não porque ele vai fazer isso uma e outra vez mais enquanto você estiver fora.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Eu sugiro dizer “Olha, isso não está funcionando mais para mim”.	bem, a melhor maneira é dizer olhar isso não está funcionando para fora im não dentro disso mais.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Sem irmã, acho que não.	Sem sista, eu não tink assim.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Então beije-a, irmão; isso funciona sempre.	Então beije-a;) funciona cada vez bro!!!!	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	As mulheres amadurecem mais rápido do que homens e alguns homens nunca amadurecem.	Mulheres amadurecem muito mais rápido do que homens e alguns homens nunca amadurecem.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Depois disso eu nunca comprei outro presente para ela.	E desde então eu nunca comprei outro presente para ela.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Você pode frequentar sua aula com ela, se quiser.	E se você realmente quiser, você pode frequentar suas aulas com ela.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Isso acontecerá quando você optar por ser rico e poderoso.	você não vai até você escolher para ser rico e poderoso.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Por favor, não implore por amor, dinheiro ou respeito.	Não implore por amor não implore por dinheiro e não implore por respeito.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Você definitivamente saberá quando você está apaixonado.	Mas você vai definitivamente saber quando você está apaixonado!	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Não baseie seu relacionamento em dinheiro ou itens materiais.	APENAS NÃO BASEIE SEU RELACIONAMENTO EM DINHEIRO OU COISAS MATERIAIS.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	E se alguém fizesse esta pergunta: “Como posso fazer com que meu namorado me note?”	Se alguém perguntou isso:Como posso fazer com que meu namorado me note?	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Não consigo entrar na sala de bate-papo.	Não consigo iniciar sessão na sala de chat	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Se você mora com um amigo, eu chamo esse amigo com direitos.	Você mora com um amigo, e eu chamo esse amigo com direitos.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	É difícil dizer a partir desta pergunta, mas parece que você está tentando mudar a si mesmo, e isso é uma má idéia.	que tentar mudar a si mesmo... a menos que você esteja realmente estragado tudo... mas a questão não nos dá muito para continuar	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Eu não sei o que ele está pensando, às vezes nós apenas sentamos e assistem.	Eu não posso ler a mente dele, mas às vezes gostamos de assistir.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Vá para a França e veja por si mesmo.	Vá para a França e ouça por si mesmo.	formality	en	pt
I recommend that high school students do not date anyone who is still in middle school.	because you are still in middle school i do not suggest dating someone in high school.	Ela sabia que eu estava namorando alguém que era casado.	Ela sabia que minha ex era casada.	formality	en	pt
